,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
2021-03-14,0.00010086222241322199,0.00010121333102385203,0.00010091999545693398,0.00010113777592778206,0.0001006133295595646,0.00010103999947508176,0.00010140444462498029,0.00010088888307412465,0.00010066666329900424,0.0001005066620806853,0.00010049777726332347,0.00010078666110833486,0.00010053332895040512,0.0001009644443790118,0.0001008399948477745,0.00010033333053191503,0.00010031999399264653,0.00010015110795696577,9.995110953847567e-05,0.00010027999679247538,0.0001006133295595646,0.00010052888343731562,9.964888915419578e-05,0.00010092444097002347,9.988443925976754e-05,0.00010049333175023396,0.0001005066620806853,9.98755544424057e-05,0.00010000444327791532,0.00010007999837398529,0.00010022221753994624,9.989333028594653e-05,9.994666402538617e-05,0.0001000755528608958,0.00010049333175023396,0.00010134221985936165,0.00010210666184624036,0.00010120888551076253,0.0001020266612370809,0.00010195999716718992,0.0001022666630645593,0.0001022666630645593,0.00010225777824719747,0.00010248444353540738,0.00010225777203838031,0.00010157777617375056,0.00010126221925020218,0.0001012933316330115,0.00010169777398308118,0.00010180888697504998,0.00010056444133321445,0.00010150666659077009,0.00010162133102615674,0.00010112888490160307,0.00010114222144087155,0.00010029777263601621,0.00010011555006106694,0.00010042222216725349,0.00010042222216725349,0.00010024443889657656,0.00010067110881209373,0.0001003200002014637,0.00010033333053191503,0.0001005066620806853,0.00010042222216725349,0.00010037777324517568,0.00010053777446349461,0.0001003155546883742,0.00010020444169640541,0.00010110666354497274,0.00010003999496499697,0.00010023110856612523,0.00010048888623714447,0.00010092444097002347,0.00010017332931359609,0.0001009466623266538,0.00010037777324517568,0.00010079555213451385,0.00010047111039360365,0.00010044888282815616,9.999110673864682e-05,0.00010078666110833486,0.00010130864257613817,0.00010107110564907392,0.00010073777288198471,0.00010039110978444417,0.00010042222216725349,9.971555322408676e-05,9.992888818184534e-05,0.00010035110637545585,9.993777299920718e-05,9.959555541475614e-05,0.00010003554945190748,0.00010077777629097303,0.00010054221997658412,0.00010067999983827272
2021-03-20,0.00010056444133321445,0.00010106666634480159,0.00010186666622757912,0.00010171111052234967,0.00010187555104494094,0.00010087555274367333,0.00010091111063957214,0.00010087999825676282,0.00010091111063957214,0.00010127692172924677,0.00010043555249770482,0.00010047555590669314,0.00010002666463454565,9.98755544424057e-05,9.925777713457744e-05,9.928888951738675e-05,9.976888696352641e-05,9.964444364110628e-05,9.9982221921285e-05,9.960888574520747e-05,0.00010008888319134712,9.930666536092758e-05,0.00010010221973061562,0.00010069333016872406,9.975999593734741e-05,0.0001003022181491057,9.980444485942523e-05,9.978666280706723e-05,0.00010076888526479403,0.0001004044401148955,0.00010036888842781385,0.00010006222253044446,9.966221948464711e-05,0.000100408885627985,0.00010078666731715202,0.00010136888672908147,0.00010212444389859835,0.0001023644395172596,0.00010210666184624036,0.0001028088852763176,0.00010214666525522868,0.00010293777411182722,0.00010299555336435636,0.0001022666630645593,0.00010253333176175753,0.00010255110760529836,0.00010266222059726715,0.00010225333273410796,0.00010190666342775027,0.00010175555323561032,0.0001013282003502051,0.00010116444279750188,0.00010151999692122141,0.00010110221803188323,0.00010095999886592229,0.00010067999362945557,0.00010104888429244359,0.000100844440360864,0.00010107999667525292,0.0001008488858739535,0.00010067999983827272,0.00010097332919637362,0.00010044888903697332,0.00010043999801079432,0.00010115555177132289,0.00010098666573564212,0.00010051555310686429,0.00010122666135430336,0.0001006533329685529,0.00010036444291472435,0.00010111999387542406,0.00010106222083171209,0.00010123110686739286,0.00010067999983827272,0.00010090666512648264,0.00010033777604500453,0.00010053777446349461,0.00010090666512648264,0.00010059110820293427,0.00010089777410030365,0.00010055555030703544,0.00010089777410030365,0.0001006133295595646,0.00010063555091619492,0.00010131110747655232,0.0001008577769001325,0.00010100444157918294,0.00010086666171749432,0.00010011111075679461,0.00010055999582012494,0.0001007600004474322,0.00010064444194237391,0.0001008399948477745,0.00010055555030703544,0.00010058221717675526,0.00010055555030703544
2021-03-21,0.00010088444376985232,0.00010101777811845144,0.00010059999922911326,0.00010029777263601621,0.00010028888781865438,0.00010078666110833486,0.00010047111039360365,9.999999776482581e-05,0.00010035999740163485,0.00010021333272258441,0.0001004044401148955,0.00010008444388707479,9.995555505156518e-05,9.983111172914505e-05,0.00010025332992275556,0.00010063555091619492,0.00010007999837398529,0.00010015110795696577,0.00010015555347005526,9.959110990166664e-05,9.973777458071708e-05,0.00010001332809527715,9.936444461345672e-05,0.00010010666524370511,9.951110929250718e-05,9.970221668481827e-05,0.00010010666524370511,9.957777336239815e-05,0.00010019111136595409,9.965777397155762e-05,9.975999593734741e-05,9.917333101232846e-05,9.937332943081856e-05,9.886666511495908e-05,0.00010042666147152583,0.00010113777592778206,0.00010243110979596774,0.00010126221925020218,0.00010122666135430336,0.00010173333187898,0.00010103555396199227,0.00010130666196346283,0.00010119999448458354,0.00010136444121599198,0.00010189333309729894,0.00010115555177132289,0.00010087555274367333,0.00010024443889657656,0.00010048444072405497,0.00010033333053191503,0.00010010666524370511,0.00010045777385433515,9.97644414504369e-05,0.00010022221753994624,0.00010059555371602377,0.00010013777762651443,9.994666402538617e-05,9.9537776162227e-05,9.980888416369756e-05,9.989333028594653e-05,9.939111148317654e-05,0.00010047111039360365,0.0001005199986199538,0.00010042666147152583,9.979110832015674e-05,9.960444023211798e-05,0.00010031110917528471,0.00010027110576629639,9.94266631702582e-05,0.00010076443975170453,9.94266631702582e-05,9.994221851229668e-05,9.930666536092758e-05,9.927999849120776e-05,9.926666195193926e-05,9.974666560689609e-05,9.99777764081955e-05,9.991110612948736e-05,9.992444266875585e-05,9.965332845846812e-05,9.915555516878763e-05,9.973332906762759e-05,9.980888416369756e-05,0.00010017777482668559,9.989333028594653e-05,9.975999593734741e-05,0.00010020444169640541,9.995555505156518e-05,0.00010017777482668559,0.00010027110576629639,0.00010013777762651443,0.00010012888660033544,9.876444314916929e-05,9.981777518987656e-05,9.961777677138646e-05,0.00010004444047808647
2021-03-27,9.97644414504369e-05,9.975555042425791e-05,0.00010018666585286458,0.00010033777604500453,9.971999873717627e-05,9.934221704800923e-05,9.911555175979932e-05,0.00010002666463454565,0.00010026666025320689,9.984888757268588e-05,9.978666280706723e-05,9.973777458071708e-05,9.970666219790777e-05,9.97777779897054e-05,9.98755544424057e-05,0.00010020444169640541,9.9982221921285e-05,0.00010048444072405497,0.00010004888599117598,9.983555103341739e-05,9.955110649267832e-05,0.00010032443950573603,0.00010001777360836664,9.965777397155762e-05,0.00010024888440966606,0.00010159110650420188,0.00010098888849218686,9.947111209233602e-05,9.938222045699755e-05,9.96266615887483e-05,0.00010078222180406253,0.00010219999899466832,0.00010115555177132289,0.00010195110614101092,0.00010177332907915115,0.00010198666403690974,0.00010247999802231788,0.00010202222193280856,0.00010232444231708845,0.00010150222107768058,0.00010179555043578148,0.0001022666630645593,0.0001014888845384121,0.00010179999594887097,0.00010150222107768058,0.00010136444121599198,0.00010162221888701122,0.00010152444243431091,0.00010145777215560278,0.00010091111063957214,0.0001007466639081637,0.00010156888514757156,0.0001019288847843806,0.00010131999850273133,0.00010075555493434271,0.00010058666268984477,0.00010089332858721416,0.00010101333260536194,9.967555602391561e-05,0.00010071110601226489,0.00010018222033977508,0.00010060888404647509,0.00010026666646202406,0.00010058221717675526,0.00010055111100276311,0.00010102221742272377,9.994221851229668e-05,9.991110612948736e-05,9.991555164257685e-05,0.00010019111136595409,0.00010022666305303573,9.951555480559667e-05,0.00010021333272258441,0.00010081777349114418,0.00010082221900423368,0.0001009466623266538,0.00010009777421752612,0.00010037332773208618,9.990222131212552e-05,9.989777579903602e-05,0.00010010666524370511,0.00010038666427135468,9.982666621605555e-05,0.0001003200002014637,9.99777764081955e-05,9.993333369493485e-05,0.00010007999837398529,9.991555164257685e-05,9.990222131212552e-05,0.00010005777701735497,9.991555164257685e-05,9.9982221921285e-05,0.00010036888842781385,0.00010018222033977508,0.00010122666135430336,0.00010030666366219521
2021-03-28,0.00010013777762651443,9.98711089293162e-05,9.9537776162227e-05,9.983111172914505e-05,9.940444181362788e-05,9.913777311642965e-05,9.932444120446841e-05,9.895111123720805e-05,9.951110929250718e-05,9.895111123720805e-05,9.993333369493485e-05,9.96711105108261e-05,9.883110721906027e-05,9.856443852186203e-05,9.798666462302208e-05,9.833777323365212e-05,9.827555467685064e-05,9.852888683478038e-05,9.886221960186958e-05,9.830666705965995e-05,9.814222032825152e-05,9.831999739011129e-05,9.830222154657046e-05,9.832444290320078e-05,9.913777311642965e-05,9.856444473067919e-05,9.984102100133895e-05,9.86533301572005e-05,9.861777226130168e-05,9.895555054148038e-05,9.950666377941767e-05,0.00010017332931359609,0.00010102221742272377,0.00010009777421752612,0.00010072888806462289,0.00010140888392925263,0.00010184443866213163,0.00010198666403690974,0.0001023733305434386,0.0001018399993578593,0.00010199555506308873,0.0001020622191329797,0.00010204888880252838,0.0001008577769001325,0.00010101333260536194,0.00010089332858721416,0.00010010221973061562,0.00010003111014763514,0.00010086222241322199,9.981777518987656e-05,0.00010026222094893456,0.00010101333260536194,0.0001006533329685529,9.902222082018853e-05,9.978221729397773e-05,0.00010087555274367333,0.00010146221766869227,0.00010052888964613279,0.00010091111063957214,0.00010080444316069285,0.00010014221693078677,0.00010116444279750188,0.00010086222241322199,0.00010099111124873162,0.00010072444255153338,0.00010000888879100482,0.00010076443975170453,0.000100408885627985,0.0001004044401148955,0.00010059555371602377,0.00010073333357771238,0.00010045332834124565,0.0001013911080857118,0.00010015110795696577,0.00010121333102385203,0.00010052888343731562,0.0001007600004474322,0.00010189777240157127,0.00010186222071448962,0.00010190221791466078,0.00010208444048961003,0.00010136444121599198,0.00010169777398308118,0.0001012844406068325,0.00010157777617375056,0.00010117333382368087,0.00010151110589504242,0.00010167999813954035,0.0001011511062582334,0.00010088444376985232,0.00010092444097002347,0.00010146666318178177,0.00010154666379094123,0.00010043110698461533,0.00010038221875826518,0.00010036888842781385
2021-04-03,0.00010113333041469256,0.00010060443853338559,0.0001006577784816424,9.966666499773661e-05,0.00010047999521096547,0.00010072888806462289,0.00010052444413304329,9.994221851229668e-05,0.00010038221875826518,9.920888890822729e-05,9.93377777437369e-05,9.902222082018853e-05,9.894222021102905e-05,9.863110880057017e-05,9.826666365067165e-05,9.820444509387016e-05,9.846221655607224e-05,9.839110697309176e-05,9.828000018994013e-05,9.847110758225123e-05,9.872888525327046e-05,9.841332832972209e-05,9.864444533983867e-05,9.819999958078067e-05,9.875999763607979e-05,9.82177754243215e-05,9.895555054148038e-05,9.852444132169088e-05,9.791555504004161e-05,9.98711089293162e-05,0.00010082221900423368,0.00010067110881209373,0.00010022666305303573,0.00010190221791466078,0.00010174666220943133,0.00010240888843933741,0.00010189333309729894,0.00010191110894083977,0.00010224888722101847,0.0001025066648920377,0.00010250221937894821,0.00010211999838550886,0.00010243110979596774,0.00010208444048961003,0.00010165333126982053,0.00010149333005150159,0.00010070666670799256,0.00010166666160027187,0.000101288886119922,0.00010098666573564212,0.00010097777470946312,0.00010115999728441239,0.00010037777324517568,0.00010133777434627216,0.00010105332980553309,0.00010095555335283279,0.00010089332858721416,0.0001013822170595328,0.00010099555055300395,0.00010121333102385203,0.00010111110905806224,0.00010076443975170453,0.00010160888855655988,0.00010078666110833486,0.00010124444340666134,0.00010097777470946312,0.00010065777227282525,0.00010079555213451385,0.00010036888842781385,0.00010063999642928442,0.00010082221900423368,0.0001006533329685529,0.0001003155546883742,0.00010083111003041268,0.00010011555006106694,0.00010048888623714447,0.00010052888343731562,0.00010046221936742464,0.00010116444279750188,0.00010124888891975085,0.00010151999692122141,0.0001006133295595646,0.00010114222144087155,0.00010124888891975085,0.00010152888794740042,0.00010218666245539984,0.0001012933316330115,0.00010120888551076253,0.00010236888503034909,0.00010170221949617068,0.0001011955551803112,0.00010160888855655988,0.00010121777653694152,0.00010112888490160307,0.00010157777617375056,0.00010153333346048991
2021-04-04,0.00010195110614101092,0.00010207999497652054,0.000100835549334685,0.00010034666707118352,0.0001003200002014637,0.0001003155546883742,0.00010042222216725349,0.00010006222253044446,0.00010006222253044446,9.927110746502876e-05,9.875999763607979e-05,9.894666572411856e-05,9.893777469793955e-05,9.9537776162227e-05,9.94355541964372e-05,9.875999763607979e-05,9.875999763607979e-05,9.88977774977684e-05,9.929777433474859e-05,9.941777214407921e-05,9.848888342579206e-05,9.873777627944947e-05,9.880444034934044e-05,9.902666633327802e-05,0.00010002221912145614,9.897777189811071e-05,9.884888927141825e-05,9.988888477285703e-05,9.977333247661591e-05,9.97644414504369e-05,9.954666097958882e-05,9.979110832015674e-05,0.00010046666488051414,0.00010012444108724594,0.0001000711073478063,0.00010101333260536194,0.0001008577769001325,0.00010082666451732318,0.00010004888599117598,0.00010067555432518323,0.00010089332858721416,0.00010091999545693398,0.0001008488858739535,0.00010005777701735497,0.00010035999740163485,0.00010067999983827272,0.00010125332822402318,9.991555164257685e-05,0.00010036444291472435,0.00010038221875826518,0.00010013333211342493,0.00010030666366219521,9.970221668481827e-05,0.00010010221973061562,0.00010030666366219521,9.990222131212552e-05,0.00010016444449623425,0.00010009777421752612,9.963555261492729e-05,9.991555164257685e-05,0.00010003111014763514,9.95244396229585e-05,0.0001002088872094949,9.947110588351885e-05,0.00010000888879100482,9.991999715566635e-05,0.0001002088872094949,9.994221851229668e-05,9.99688853820165e-05,0.00010054666548967362,0.00010012888660033544,0.00010059999922911326,0.00010131555298964183,0.00010069333016872406,9.978666280706723e-05,9.98755544424057e-05,9.991555164257685e-05,0.00010062222058574359,0.00010033777604500453,9.990666061639786e-05,9.989777579903602e-05,0.00010059555371602377,0.0001009511078397433,0.00010044444352388381,9.993333369493485e-05,0.00010038666427135468,0.00010080888867378235,0.00010037777324517568,9.988888477285703e-05,0.00010002221912145614,0.00010090221961339315,0.00010049777726332347,0.00010039555529753367,0.0001003155546883742,0.00010060443853338559,0.00010068443914254507
2021-04-10,0.00010124444340666134,0.00010057333235939344,0.0001002088872094949,0.00010023999959230423,9.986666341622671e-05,9.928444400429726e-05,9.9964439868927e-05,9.979555383324623e-05,0.00010099555055300395,0.00010059999922911326,9.941333283980687e-05,0.00010120888551076253,0.00010048888623714447,0.00010065777227282525,0.00010011555006106694,9.999555225173632e-05,9.986666341622671e-05,0.00010028444230556489,9.981332967678706e-05,9.979110832015674e-05,0.00010003111014763514,9.992444266875585e-05,9.975999593734741e-05,0.00010019555067022642,0.00010058666268984477,9.920444339513779e-05,9.905333320299784e-05,9.897777189811071e-05,9.916443998614947e-05,0.00010015110795696577,0.0001003155546883742,0.00010029333333174388,0.00010146221766869227,9.971999873717627e-05,0.00010055999582012494,0.0001013955535988013,0.00010209333151578904,0.00010063111161192258,0.0001016355554262797,0.00010141332944234213,0.00010221332932511966,0.00010059999922911326,0.00010119999448458354,0.00010126221925020218,0.00010014221693078677,0.00010012444108724594,0.00010082221900423368,9.975555042425791e-05,0.00010003555566072464,9.912888829906781e-05,9.89866629242897e-05,9.927555297811827e-05,9.887111062804857e-05,9.931999569137892e-05,0.00010092888648311297,0.00010003555566072464,0.00010106222083171209,0.00010060888404647509,9.90888848900795e-05,9.990666061639786e-05,9.853333234786987e-05,9.96311071018378e-05,9.936444461345672e-05,9.964444364110628e-05,9.943333143989245e-05,9.872000043590864e-05,9.93377777437369e-05,9.939999630053838e-05,9.916443998614947e-05,9.907555455962817e-05,9.875555212299028e-05,9.93377777437369e-05,9.882666170597077e-05,9.928444400429726e-05,9.994221851229668e-05,9.902666633327802e-05,9.901777530709903e-05,9.925777713457744e-05,9.924888610839843e-05,9.905333320299784e-05,9.918222203850747e-05,9.91866613427798e-05,9.916443998614947e-05,9.902222082018853e-05,9.85422171652317e-05,9.939555078744889e-05,9.947555139660835e-05,9.885777408878009e-05,9.936444461345672e-05,9.919999788204828e-05,9.892888367176056e-05,9.964888915419578e-05,9.863555431365966e-05,9.935110807418823e-05,9.926666195193926e-05,9.948444242278736e-05
2021-04-11,9.931555017828941e-05,9.995554884274801e-05,9.939555078744889e-05,9.900888428092002e-05,9.897333259383838e-05,9.916888549923897e-05,9.967554981509845e-05,9.939555078744889e-05,9.938666597008705e-05,9.915999447305998e-05,9.910666694243748e-05,9.932444120446841e-05,9.893777469793955e-05,9.95422216753165e-05,9.928444400429726e-05,9.872443974018097e-05,9.923111026485761e-05,9.85599992175897e-05,9.830666705965995e-05,9.880444034934044e-05,9.98711089293162e-05,9.871555492281914e-05,9.944443901379903e-05,9.956444303194682e-05,9.885332857569059e-05,9.919110685586929e-05,9.990666682521502e-05,9.833777323365212e-05,9.870666389664014e-05,9.874222179253896e-05,9.864444533983867e-05,9.938222045699755e-05,9.891999885439872e-05,9.859555090467136e-05,9.88933319846789e-05,9.947555139660835e-05,0.00010040000081062316,0.00010178222010533014,0.00010131999850273133,0.000101297777146101,0.00010104888429244359,0.00010130666196346283,0.00010027555127938588,0.00010071999703844388,0.0001004133311410745,0.00010047554969787598,0.00010030666366219521,0.00010056888684630394,9.9964439868927e-05,0.00010032888501882554,0.00010036888842781385,9.976888696352641e-05,0.00010009332870443661,9.927999849120776e-05,9.975555042425791e-05,9.96266615887483e-05,9.959999471902847e-05,9.990666682521502e-05,9.959110990166664e-05,9.980443865060806e-05,9.939111148317654e-05,0.00010005777701735497,9.9528885136048e-05,9.984888757268588e-05,9.999110673864682e-05,9.936444461345672e-05,9.950666377941767e-05,9.994221851229668e-05,0.00010017332931359609,0.00010000888879100482,9.995110953847567e-05,0.00010017777482668559,0.00010033777604500453,9.969333186745643e-05,0.0001000711073478063,0.00010009777421752612,0.00010055111100276311,9.982666621605555e-05,0.00010039999460180601,0.00010018222033977508,0.00010023555407921474,0.00010076922674973806,0.00010069333016872406,0.00010076888526479403,0.00010159393772482872,0.00010114666695396105,0.00010023999959230423,0.0001005022165675958,9.966221948464711e-05,0.00010031110917528471,0.00010028888781865438,9.992888818184534e-05,0.00010011111075679461,0.00010028888781865438,9.939999630053838e-05,9.932888671755791e-05
2021-04-17,0.00010022221753994624,0.00010058666268984477,0.00010021777202685674,0.00010009777421752612,0.00010095555335283279,0.00010289333139856657,0.00010167999813954035,0.0001015538473924001,0.00010197777301073075,0.00010167999813954035,0.00010099999606609344,0.00010121777653694152,0.00010111110905806224,0.00010076888526479403,0.00010147110869487126,0.0001017377773920695,0.00010178222010533014,0.00010174666220943133,0.00010135555018981297,0.00010173333187898,0.00010195110614101092,0.0001013822170595328,0.00010200000057617824,0.00010162221888701122,0.00010153333346048991,0.00010106666634480159,0.00010186666622757912,0.00010147555420796076,0.00010160444304347038,0.00010154666379094123,0.00010135999570290247,0.00010149777556459109,0.00010151555140813192,0.00010116888831059138,0.00010108444218834242,0.0001010577753186226,0.00010116444279750188,0.00010098222022255261,0.0001011511062582334,0.00010207999497652054,0.00010157777617375056,0.00010143999631206195,0.0001022711085776488,0.00010200443988045057,0.00010223111137747765,0.00010216444109876951,0.00010159555201729138,0.00010222666586438814,0.0003964488704999288,0.0004712710777918498,0.00041362665593624114,0.00038202665746212006,0.0003817688673734665,0.0003577333192030589,0.0003688088804483414,0.00037711997826894126,0.0003720790147781372,0.0003211244444052378,0.00032157776256402335,0.0002918000022570292,0.0003273644298315048,0.00038552887737751005,0.00039652444422245026,0.00037154664595921835,0.0003307288885116577,0.0003280844291051229,0.0003520666559537252,0.00032115998367468517,0.0003767422089974085,0.00027445778250694274,0.0001009466623266538,0.00010135555018981297,0.00010090666512648264,0.00010088888928294181,0.00010129824280738831,0.00010123110686739286,0.00010079110662142435,0.00010075555493434271,0.00010098222022255261,0.00010067999983827272,0.00010104888429244359,0.00010082221900423368,0.0001010444387793541,0.0001005199986199538,0.00010052888343731562,0.00010044444352388381,0.00010041777665416399,0.00010073332736889522,0.00010024888440966606,0.0001002088872094949,0.00010053777446349461,0.00010032888501882554,0.00010080444316069285,0.0001002088872094949,0.00010149777556459109,0.00010119012246529261
2021-04-18,0.00010145066305994988,0.00010115999728441239,0.00010048888623714447,0.00010043999801079432,0.0001001688838005066,0.00010070666670799256,9.990222131212552e-05,9.976888696352641e-05,0.00010003111014763514,0.00010006666183471679,0.00010017777482668559,0.00010023110856612523,9.932444120446841e-05,0.00010001332809527715,9.99777764081955e-05,9.979999934633573e-05,9.958666438857715e-05,9.951555480559667e-05,9.977333247661591e-05,9.908000007271766e-05,9.910666694243748e-05,9.910222142934799e-05,9.951555480559667e-05,9.931111087401708e-05,9.935999910036723e-05,9.908443937699001e-05,9.912888829906781e-05,9.920888890822729e-05,9.888444095849991e-05,9.913332760334015e-05,9.994666402538617e-05,9.922666475176812e-05,0.00010010221973061562,0.00010106222083171209,9.979999934633573e-05,9.993333369493485e-05,0.00010126221925020218,0.000101288886119922,0.00010193777581055959,0.00010185332968831062,0.00010120888551076253,0.00010102221742272377,0.00010063555091619492,0.00010097332919637362,0.00010064444194237391,0.00010059555371602377,9.99688853820165e-05,0.00010040000081062316,0.00010049333175023396,0.00010059555371602377,0.00010016444449623425,0.00010083555554350217,0.00010054221997658412,0.00010014666244387627,0.00010028888781865438,0.00010034666707118352,0.00010011111075679461,0.0001003022181491057,9.967999532818794e-05,9.958221887548765e-05,9.923555577794711e-05,9.996000056465467e-05,9.917333101232846e-05,9.893332918485006e-05,9.947999690969785e-05,9.934221704800923e-05,9.923999508221944e-05,9.979999934633573e-05,9.879111001888911e-05,9.941333283980687e-05,9.903555115063985e-05,9.921332821249962e-05,9.923554956912994e-05,9.970221668481827e-05,9.912888829906781e-05,9.937777494390806e-05,9.932444120446841e-05,9.883555273214976e-05,9.87955555319786e-05,9.920888890822729e-05,9.935110807418823e-05,9.929777433474859e-05,9.907555455962817e-05,9.883999824523926e-05,9.908000007271766e-05,9.94399997095267e-05,9.917777652541796e-05,9.936444461345672e-05,9.928888330856959e-05,9.961333125829697e-05,9.948888793587685e-05,0.00010091111063957214,0.00010107111185789108,0.00010080888867378235,0.00010088888307412465,9.891555334130923e-05
2021-05-01,9.974222009380658e-05,9.890221680204074e-05,9.916888549923897e-05,9.935555358727773e-05,9.900443876783053e-05,9.88888864715894e-05,9.881333137551944e-05,9.980444485942523e-05,9.948888793587685e-05,9.984444205959638e-05,9.982666621605555e-05,0.00010056888684630394,9.983999654650689e-05,9.914666414260864e-05,9.936888391772906e-05,9.94266631702582e-05,9.94399997095267e-05,9.911555175979932e-05,9.8666666696469e-05,9.971999873717627e-05,9.982666621605555e-05,9.911555175979932e-05,9.927999849120776e-05,9.94355541964372e-05,9.949777275323868e-05,9.881333137551944e-05,9.9982221921285e-05,9.950666377941767e-05,9.908000007271766e-05,9.903999666372936e-05,9.887554993232092e-05,9.931999569137892e-05,9.94399997095267e-05,9.937777494390806e-05,9.952000031868617e-05,9.936888391772906e-05,0.00010003555566072464,0.00010045332834124565,0.000100408885627985,0.00010034222155809402,0.00010118221864104271,9.995110953847567e-05,0.00010081332797805468,0.00010011999557415645,0.00010009332870443661,0.00010003999496499697,9.980443865060806e-05,9.992888818184534e-05,9.955555200576783e-05,9.979999934633573e-05,9.951110929250718e-05,9.95333306491375e-05,9.969777738054594e-05,9.991110612948736e-05,0.00010033333053191503,0.00010037332773208618,0.00010018666585286458,9.995110953847567e-05,9.970666219790777e-05,9.964888294537863e-05,9.982222070296606e-05,9.900888428092002e-05,9.937777494390806e-05,9.957777336239815e-05,9.901332979400952e-05,9.965332845846812e-05,9.910666694243748e-05,9.89999994635582e-05,9.937777494390806e-05,9.931555017828941e-05,9.981332967678706e-05,9.892444436748823e-05,9.930221984783809e-05,9.918222203850747e-05,9.919110685586929e-05,9.992888818184534e-05,9.927555297811827e-05,9.904888768990835e-05,9.919555236895879e-05,9.931111087401708e-05,9.973332906762759e-05,9.994221851229668e-05,0.00010012888660033544,9.983555103341739e-05,9.980888416369756e-05,9.946666657924652e-05,0.00010020444169640541,9.96311071018378e-05,0.00010035110637545585,0.00010082221900423368,0.00010035110637545585,0.00010025777543584505,9.947555139660835e-05,9.911110624670983e-05,0.00010013333211342493,9.979110832015674e-05
2021-05-02,9.968888635436694e-05,9.939555078744889e-05,9.9093330403169e-05,9.886666511495908e-05,9.979999934633573e-05,0.00010093777750929196,0.00010018222033977508,9.980444485942523e-05,0.00010004444047808647,0.00010026666646202406,0.00010019555067022642,9.972444425026576e-05,0.00010018666585286458,9.919110685586929e-05,9.915110965569814e-05,9.998666122555733e-05,9.937777494390806e-05,9.922666475176812e-05,9.955110649267832e-05,9.947999690969785e-05,9.964444364110628e-05,9.856888403495153e-05,9.924888610839843e-05,9.867110600074132e-05,9.891110782821973e-05,9.916888549923897e-05,9.923999508221944e-05,9.886221960186958e-05,9.832888841629028e-05,9.881777688860893e-05,9.857777506113053e-05,9.951110929250718e-05,9.9528885136048e-05,9.891999885439872e-05,9.945777555306752e-05,9.912444278597832e-05,0.00010002666463454565,0.00010078222180406253,0.00010045777385433515,0.00010112000008424123,0.00010069777568181356,0.0001003022181491057,0.00010043110698461533,9.93377777437369e-05,0.00010081777349114418,9.974222009380658e-05,9.941777214407921e-05,0.00010003555566072464,9.97777779897054e-05,9.974666560689609e-05,9.934666256109874e-05,9.894666572411856e-05,9.951110929250718e-05,9.98711089293162e-05,0.00010031110917528471,9.94399997095267e-05,0.00010059999922911326,0.0001006533329685529,0.00010082666451732318,0.0001007511094212532,0.00010006666183471679,9.97644414504369e-05,0.00010066666329900424,0.00010087555274367333,0.00010047555590669314,0.00010012444108724594,9.903999666372936e-05,0.00010003555566072464,9.926222264766693e-05,9.951555480559667e-05,9.901777530709903e-05,9.964444364110628e-05,9.982222070296606e-05,0.00010029333333174388,9.975555042425791e-05,9.973777458071708e-05,0.0001007600004474322,9.939999630053838e-05,9.982222070296606e-05,9.966666499773661e-05,9.919555236895879e-05,0.00010002221912145614,0.0001003155546883742,9.992444266875585e-05,9.982222070296606e-05,9.967555602391561e-05,0.00010064444194237391,0.00010003555566072464,9.98799999554952e-05,9.971555322408676e-05,9.947999690969785e-05,9.95244396229585e-05,0.00010041777665416399,0.00010061777507265409,0.00010004444047808647,0.00010003999496499697
